auc,f1,precision,recall,model,outcome,modelname,accuracy,auc_micro,auc_mean,auc_weighted
0.7040816326530612,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=500,
                                                        random_state=0))",DLT_Hematological 2,tree-gini-500-depth:4-minsplit:2,,,,
0.8033463482539341,,,,"RandomForestClassifier(class_weight='balanced', max_depth=4, n_estimators=500,
                       random_state=0)",pd_states1,tree-gini-500-depth:4-minsplit:2,0.578375350140056,0.8033463482539341,0.8033463482539341,0.9113222247004448
0.908606565899997,,,,"RandomForestClassifier(class_weight='balanced', max_depth=4, n_estimators=500,
                       random_state=0)",nd_states1,tree-gini-500-depth:4-minsplit:2,0.6366666666666667,0.908606565899997,0.908606565899997,0.9499817261477338
0.6152450860919171,,,,"RandomForestClassifier(class_weight='balanced', max_depth=4, n_estimators=500,
                       random_state=0)",pd_states2,tree-gini-500-depth:4-minsplit:2,0.40049487451396254,0.6152450860919171,0.6152450860919171,0.6652960270866338
0.5862427689881394,,,,"RandomForestClassifier(class_weight='balanced', max_depth=4, n_estimators=500,
                       random_state=0)",nd_states2,tree-gini-500-depth:4-minsplit:2,0.3262577085361896,0.5862427689881394,0.5862427689881394,0.4912332141528699
0.7872841444270017,0.6415094339622641,0.68,0.6071428571428571,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=500,
                                                        random_state=0))",decision1,tree-gini-500-depth:4-minsplit:5,,,,
0.7901811805961426,0.8620689655172413,0.8771929824561403,0.847457627118644,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=500,
                                                        random_state=0))",decision2,tree-gini-500-depth:4-minsplit:5,,,,
0.5471744471744473,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=500,
                                                        random_state=0))",decision3,tree-gini-500-depth:4-minsplit:5,,,,
0.5696564885496184,0.9424460431654677,0.891156462585034,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=500,
                                                        random_state=0))",survival,tree-gini-500-depth:4-minsplit:5,,,,
0.6953804347826087,0.16216216216216214,0.6,0.09375,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=500,
                                                        random_state=0))",ft,tree-gini-500-depth:4-minsplit:5,,,,
0.8013350286077559,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=500,
                                                        random_state=0))",aspiration,tree-gini-500-depth:4-minsplit:5,,,,
0.47828282828282837,0.9462365591397849,0.8979591836734694,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=500,
                                                        random_state=0))",lr_control,tree-gini-500-depth:4-minsplit:5,,,,
0.6851604278074866,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=500,
                                                        random_state=0))",DLT_Gastrointestinal,tree-gini-500-depth:4-minsplit:5,,,,
0.4775413711583924,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=500,
                                                        random_state=0))",DLT_Dermatological,tree-gini-500-depth:4-minsplit:5,,,,
0.6388888888888888,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=500,
                                                        random_state=0))",DLT_Other,tree-gini-500-depth:4-minsplit:5,,,,
0.6281690140845071,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=500,
                                                        random_state=0))",DLT_Neurological,tree-gini-500-depth:4-minsplit:5,,,,
0.5296296296296297,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=500,
                                                        random_state=0))",DLT_Hematological,tree-gini-500-depth:4-minsplit:5,,,,
0.6283950617283951,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=500,
                                                        random_state=0))",DLT_Gastrointestinal 2,tree-gini-500-depth:4-minsplit:5,,,,
0.5450704225352113,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=500,
                                                        random_state=0))",DLT_Dermatological 2,tree-gini-500-depth:4-minsplit:5,,,,
0.6666666666666666,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=500,
                                                        random_state=0))",DLT_Other 2,tree-gini-500-depth:4-minsplit:5,,,,
0.4366197183098592,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=500,
                                                        random_state=0))",DLT_Neurological 2,tree-gini-500-depth:4-minsplit:5,,,,
0.7040816326530612,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=500,
                                                        random_state=0))",DLT_Hematological 2,tree-gini-500-depth:4-minsplit:5,,,,
0.7960969117458762,,,,"RandomForestClassifier(class_weight='balanced', max_depth=4,
                       min_samples_split=5, n_estimators=500, random_state=0)",pd_states1,tree-gini-500-depth:4-minsplit:5,0.5755742296918768,0.7960969117458762,0.7960969117458762,0.9082091788055321
0.90332812216359,,,,"RandomForestClassifier(class_weight='balanced', max_depth=4,
                       min_samples_split=5, n_estimators=500, random_state=0)",nd_states1,tree-gini-500-depth:4-minsplit:5,0.6366666666666667,0.90332812216359,0.90332812216359,0.9487104023596632
0.5153773063680543,,,,"RandomForestClassifier(class_weight='balanced', max_depth=4,
                       min_samples_split=5, n_estimators=500, random_state=0)",pd_states2,tree-gini-500-depth:4-minsplit:5,0.4095675739366089,0.5153773063680543,0.5153773063680543,0.6611661972197923
0.5860341751507326,,,,"RandomForestClassifier(class_weight='balanced', max_depth=4,
                       min_samples_split=5, n_estimators=500, random_state=0)",nd_states2,tree-gini-500-depth:4-minsplit:5,0.30847127555988313,0.5860341751507326,0.5860341751507326,0.4863420978147357
0.7965070643642073,0.6422018348623852,0.660377358490566,0.625,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        n_estimators=500,
                                                        random_state=0))",decision1,tree-gini-500-depth:10-minsplit:2,,,,
0.7717708942139101,0.871369294605809,0.8536585365853658,0.8898305084745762,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        n_estimators=500,
                                                        random_state=0))",decision2,tree-gini-500-depth:10-minsplit:2,,,,
0.5764127764127764,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        n_estimators=500,
                                                        random_state=0))",decision3,tree-gini-500-depth:10-minsplit:2,,,,
0.5892175572519084,0.9424460431654677,0.891156462585034,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        n_estimators=500,
                                                        random_state=0))",survival,tree-gini-500-depth:10-minsplit:2,,,,
0.6798913043478261,0.17142857142857143,1.0,0.09375,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        n_estimators=500,
                                                        random_state=0))",ft,tree-gini-500-depth:10-minsplit:2,,,,
0.8204068658614112,0.1935483870967742,0.6,0.11538461538461539,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        n_estimators=500,
                                                        random_state=0))",aspiration,tree-gini-500-depth:10-minsplit:2,,,,
0.46464646464646464,0.9462365591397849,0.8979591836734694,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        n_estimators=500,
                                                        random_state=0))",lr_control,tree-gini-500-depth:10-minsplit:2,,,,
0.6517379679144385,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        n_estimators=500,
                                                        random_state=0))",DLT_Gastrointestinal,tree-gini-500-depth:10-minsplit:2,,,,
0.43617021276595747,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        n_estimators=500,
                                                        random_state=0))",DLT_Dermatological,tree-gini-500-depth:10-minsplit:2,,,,
0.6064814814814815,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        n_estimators=500,
                                                        random_state=0))",DLT_Other,tree-gini-500-depth:10-minsplit:2,,,,
0.5690140845070423,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        n_estimators=500,
                                                        random_state=0))",DLT_Neurological,tree-gini-500-depth:10-minsplit:2,,,,
0.4654320987654321,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        n_estimators=500,
                                                        random_state=0))",DLT_Hematological,tree-gini-500-depth:10-minsplit:2,,,,
0.6518518518518518,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        n_estimators=500,
                                                        random_state=0))",DLT_Gastrointestinal 2,tree-gini-500-depth:10-minsplit:2,,,,
0.3943661971830986,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        n_estimators=500,
                                                        random_state=0))",DLT_Dermatological 2,tree-gini-500-depth:10-minsplit:2,,,,
0.6828703703703702,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        n_estimators=500,
                                                        random_state=0))",DLT_Other 2,tree-gini-500-depth:10-minsplit:2,,,,
0.46056338028169014,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        n_estimators=500,
                                                        random_state=0))",DLT_Neurological 2,tree-gini-500-depth:10-minsplit:2,,,,
0.6377551020408163,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        n_estimators=500,
                                                        random_state=0))",DLT_Hematological 2,tree-gini-500-depth:10-minsplit:2,,,,
0.7625225086998978,,,,"RandomForestClassifier(class_weight='balanced', max_depth=10, n_estimators=500,
                       random_state=0)",pd_states1,tree-gini-500-depth:10-minsplit:2,0.49266106442577035,0.7625225086998978,0.7625225086998978,0.9220742811826786
0.8963014622573598,,,,"RandomForestClassifier(class_weight='balanced', max_depth=10, n_estimators=500,
                       random_state=0)",nd_states1,tree-gini-500-depth:10-minsplit:2,0.629090909090909,0.8963014622573598,0.8963014622573598,0.9390775469452396
0.5751525996722948,,,,"RandomForestClassifier(class_weight='balanced', max_depth=10, n_estimators=500,
                       random_state=0)",pd_states2,tree-gini-500-depth:10-minsplit:2,0.3596088134794391,0.5751525996722948,0.5751525996722948,0.6551702283505833
0.585551588417094,,,,"RandomForestClassifier(class_weight='balanced', max_depth=10, n_estimators=500,
                       random_state=0)",nd_states2,tree-gini-500-depth:10-minsplit:2,0.3313859136643947,0.585551588417094,0.585551588417094,0.49849668864835905
0.8002354788069074,0.6422018348623852,0.660377358490566,0.625,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=500,
                                                        random_state=0))",decision1,tree-gini-500-depth:10-minsplit:5,,,,
0.7852133255406195,0.8750000000000001,0.860655737704918,0.8898305084745762,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=500,
                                                        random_state=0))",decision2,tree-gini-500-depth:10-minsplit:5,,,,
0.5737100737100738,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=500,
                                                        random_state=0))",decision3,tree-gini-500-depth:10-minsplit:5,,,,
0.5982824427480916,0.9424460431654677,0.891156462585034,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=500,
                                                        random_state=0))",survival,tree-gini-500-depth:10-minsplit:5,,,,
0.6932065217391304,0.17142857142857143,1.0,0.09375,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=500,
                                                        random_state=0))",ft,tree-gini-500-depth:10-minsplit:5,,,,
0.8280356007628735,0.12903225806451613,0.4,0.07692307692307693,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=500,
                                                        random_state=0))",aspiration,tree-gini-500-depth:10-minsplit:5,,,,
0.47575757575757577,0.9462365591397849,0.8979591836734694,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=500,
                                                        random_state=0))",lr_control,tree-gini-500-depth:10-minsplit:5,,,,
0.6437165775401069,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=500,
                                                        random_state=0))",DLT_Gastrointestinal,tree-gini-500-depth:10-minsplit:5,,,,
0.4787234042553191,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=500,
                                                        random_state=0))",DLT_Dermatological,tree-gini-500-depth:10-minsplit:5,,,,
0.6273148148148148,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=500,
                                                        random_state=0))",DLT_Other,tree-gini-500-depth:10-minsplit:5,,,,
0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=500,
                                                        random_state=0))",DLT_Neurological,tree-gini-500-depth:10-minsplit:5,,,,
0.4104938271604939,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=500,
                                                        random_state=0))",DLT_Hematological,tree-gini-500-depth:10-minsplit:5,,,,
0.6271604938271604,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=500,
                                                        random_state=0))",DLT_Gastrointestinal 2,tree-gini-500-depth:10-minsplit:5,,,,
0.4422535211267606,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=500,
                                                        random_state=0))",DLT_Dermatological 2,tree-gini-500-depth:10-minsplit:5,,,,
0.5810185185185185,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=500,
                                                        random_state=0))",DLT_Other 2,tree-gini-500-depth:10-minsplit:5,,,,
0.5352112676056339,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=500,
                                                        random_state=0))",DLT_Neurological 2,tree-gini-500-depth:10-minsplit:5,,,,
0.6377551020408163,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=500,
                                                        random_state=0))",DLT_Hematological 2,tree-gini-500-depth:10-minsplit:5,,,,
0.7632943808974714,,,,"RandomForestClassifier(class_weight='balanced', max_depth=10,
                       min_samples_split=5, n_estimators=500, random_state=0)",pd_states1,tree-gini-500-depth:10-minsplit:5,0.5214565826330532,0.7632943808974714,0.7632943808974714,0.9190086976763122
0.8880036571503555,,,,"RandomForestClassifier(class_weight='balanced', max_depth=10,
                       min_samples_split=5, n_estimators=500, random_state=0)",nd_states1,tree-gini-500-depth:10-minsplit:5,0.6366666666666667,0.8880036571503555,0.8880036571503555,0.9441449644422023
0.5499215673758049,,,,"RandomForestClassifier(class_weight='balanced', max_depth=10,
                       min_samples_split=5, n_estimators=500, random_state=0)",pd_states2,tree-gini-500-depth:10-minsplit:5,0.3713915400023566,0.5499215673758049,0.5499215673758049,0.6546028339160087
0.5935293696390834,,,,"RandomForestClassifier(class_weight='balanced', max_depth=10,
                       min_samples_split=5, n_estimators=500, random_state=0)",nd_states2,tree-gini-500-depth:10-minsplit:5,0.3346965271015904,0.5935293696390834,0.5935293696390834,0.50448153516149
0.7468602825745683,0.2222222222222222,1.0,0.125,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=500,
                                               random_state=0))",decision1,mlp-500-alpha:0.0001,,,,
0.5835768556399765,0.8854961832061069,0.8055555555555556,0.9830508474576272,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=500,
                                               random_state=0))",decision2,mlp-500-alpha:0.0001,,,,
0.3727272727272727,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=500,
                                               random_state=0))",decision3,mlp-500-alpha:0.0001,,,,
0.5820610687022901,0.9424460431654677,0.891156462585034,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=500,
                                               random_state=0))",survival,mlp-500-alpha:0.0001,,,,
0.6665760869565217,0.05555555555555555,0.25,0.03125,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=500,
                                               random_state=0))",ft,mlp-500-alpha:0.0001,,,,
0.6179275270184361,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=500,
                                               random_state=0))",aspiration,mlp-500-alpha:0.0001,,,,
0.6464646464646464,0.9462365591397849,0.8979591836734694,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=500,
                                               random_state=0))",lr_control,mlp-500-alpha:0.0001,,,,
0.5635026737967914,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=500,
                                               random_state=0))",DLT_Gastrointestinal,mlp-500-alpha:0.0001,,,,
0.5472813238770685,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=500,
                                               random_state=0))",DLT_Dermatological,mlp-500-alpha:0.0001,,,,
0.16203703703703703,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=500,
                                               random_state=0))",DLT_Other,mlp-500-alpha:0.0001,,,,
0.6788732394366197,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=500,
                                               random_state=0))",DLT_Neurological,mlp-500-alpha:0.0001,,,,
0.6746913580246914,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=500,
                                               random_state=0))",DLT_Hematological,mlp-500-alpha:0.0001,,,,
0.4462962962962963,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=500,
                                               random_state=0))",DLT_Gastrointestinal 2,mlp-500-alpha:0.0001,,,,
0.6929577464788733,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=500,
                                               random_state=0))",DLT_Dermatological 2,mlp-500-alpha:0.0001,,,,
0.5671296296296295,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=500,
                                               random_state=0))",DLT_Other 2,mlp-500-alpha:0.0001,,,,
0.471830985915493,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=500,
                                               random_state=0))",DLT_Neurological 2,mlp-500-alpha:0.0001,,,,
0.726530612244898,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=500,
                                               random_state=0))",DLT_Hematological 2,mlp-500-alpha:0.0001,,,,
0.3325877637029311,,,,"MLPClassifier(early_stopping=True, hidden_layer_sizes=500, random_state=0)",pd_states1,mlp-500-alpha:0.0001,0.3333333333333333,0.3325877637029311,0.3325877637029311,0.3539652004439559
0.3690585599621268,,,,"MLPClassifier(early_stopping=True, hidden_layer_sizes=500, random_state=0)",nd_states1,mlp-500-alpha:0.0001,0.3333333333333333,0.3690585599621268,0.3690585599621268,0.44163867720652034
0.3135829870758121,,,,"MLPClassifier(early_stopping=True, hidden_layer_sizes=500, random_state=0)",pd_states2,mlp-500-alpha:0.0001,0.3333333333333333,0.3135829870758121,0.3135829870758121,0.4149051136141598
0.5675541718258695,,,,"MLPClassifier(early_stopping=True, hidden_layer_sizes=500, random_state=0)",nd_states2,mlp-500-alpha:0.0001,0.35761116520610187,0.5675541718258695,0.5675541718258695,0.5502524180403868
0.7462715855572999,0.2222222222222222,1.0,0.125,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=500,
                                               random_state=0))",decision1,mlp-500-alpha:0.001,,,,
0.5835768556399765,0.8854961832061069,0.8055555555555556,0.9830508474576272,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=500,
                                               random_state=0))",decision2,mlp-500-alpha:0.001,,,,
0.3727272727272727,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=500,
                                               random_state=0))",decision3,mlp-500-alpha:0.001,,,,
0.5825381679389312,0.9424460431654677,0.891156462585034,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=500,
                                               random_state=0))",survival,mlp-500-alpha:0.001,,,,
0.6657608695652174,0.05555555555555555,0.25,0.03125,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=500,
                                               random_state=0))",ft,mlp-500-alpha:0.001,,,,
0.617291799109981,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=500,
                                               random_state=0))",aspiration,mlp-500-alpha:0.001,,,,
0.6474747474747475,0.9462365591397849,0.8979591836734694,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=500,
                                               random_state=0))",lr_control,mlp-500-alpha:0.001,,,,
0.5635026737967914,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=500,
                                               random_state=0))",DLT_Gastrointestinal,mlp-500-alpha:0.001,,,,
0.5472813238770685,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=500,
                                               random_state=0))",DLT_Dermatological,mlp-500-alpha:0.001,,,,
0.16203703703703703,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=500,
                                               random_state=0))",DLT_Other,mlp-500-alpha:0.001,,,,
0.6788732394366197,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=500,
                                               random_state=0))",DLT_Neurological,mlp-500-alpha:0.001,,,,
0.6746913580246914,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=500,
                                               random_state=0))",DLT_Hematological,mlp-500-alpha:0.001,,,,
0.4462962962962963,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=500,
                                               random_state=0))",DLT_Gastrointestinal 2,mlp-500-alpha:0.001,,,,
0.6929577464788733,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=500,
                                               random_state=0))",DLT_Dermatological 2,mlp-500-alpha:0.001,,,,
0.5671296296296295,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=500,
                                               random_state=0))",DLT_Other 2,mlp-500-alpha:0.001,,,,
